model,dataset,rdbms,row_id,difficulty,query_split,question_split,schema_num_tables,schema_num_columns,prompt_tokens,gen_time_s,pred_success,gold_success,pred_vs_gold_match,pred_execution_time_s,gold_execution_time_s,num_table_repairs,num_column_repairs,has_repairs,valid_prediction,successful_execution
qwen,atis,mysql,337,,train,dev,20,105,477,71.425368,False,True,False,0.015584468841552734,0.006741762161254883,0,0,False,False,False
qwen,atis,mysql,338,,train,dev,20,100,471,73.093513,False,True,False,0.030970335006713867,0.006765842437744141,0,0,False,False,False
qwen,atis,mysql,339,,train,dev,20,111,499,58.23047,False,True,False,0.03513169288635254,0.009929418563842773,0,0,False,False,False
qwen,atis,mysql,340,,train,dev,20,107,501,49.304998,True,True,False,0.01916646957397461,0.008952856063842773,0,0,False,True,True
qwen,atis,mysql,341,,train,dev,20,105,484,58.152795,False,True,False,0.016143083572387695,0.007439851760864258,0,1,True,False,False
qwen,atis,mysql,342,,train,dev,20,96,460,61.752774,True,True,False,0.017150163650512695,0.00646662712097168,0,1,True,True,True
qwen,atis,mysql,343,,train,dev,20,95,458,50.363048,False,True,False,0.029297590255737305,0.00787210464477539,0,0,False,False,False
qwen,atis,mysql,344,,train,dev,20,95,462,56.406073,False,True,False,0.016287803649902344,0.00614476203918457,0,0,False,False,False
qwen,atis,mysql,345,,train,dev,20,116,523,60.316728,False,True,False,0.0318143367767334,0.008916378021240234,0,0,False,False,False
qwen,atis,mysql,346,,train,dev,20,99,469,61.073582,True,True,False,0.02848196029663086,0.005964756011962891,0,0,False,True,True
qwen,atis,mysql,347,,train,dev,20,104,490,67.288778,True,True,False,0.040433645248413086,0.009658098220825195,0,0,False,True,True
qwen,atis,mysql,348,,train,dev,20,98,472,60.416866,True,True,False,0.02848958969116211,0.0066375732421875,0,0,False,True,True
qwen,atis,mysql,349,,train,dev,20,95,457,61.835598,False,True,False,0.03136610984802246,0.0067822933197021484,0,0,False,False,False
qwen,atis,mysql,350,,train,dev,20,116,526,59.322676,False,True,False,0.02642989158630371,0.0076253414154052734,0,0,False,False,False
qwen,atis,mysql,351,,train,dev,20,97,473,57.550068,False,True,False,0.031540870666503906,0.008987188339233398,0,1,True,False,False
qwen,atis,mysql,352,,train,dev,20,96,465,58.826419,False,True,False,0.03199481964111328,0.0067980289459228516,0,1,True,False,False
qwen,atis,mysql,353,,train,dev,20,93,456,54.129512,False,True,False,0.014991998672485352,0.00645756721496582,0,0,False,False,False
qwen,atis,mysql,354,,train,dev,20,96,455,54.739865,False,True,False,0.016607046127319336,0.007466793060302734,0,0,False,False,False
qwen,atis,mysql,355,,train,dev,20,107,487,57.196163,False,True,False,0.038756370544433594,0.006853580474853516,0,1,True,False,False
qwen,atis,mysql,356,,train,dev,20,100,483,71.604322,False,True,False,0.015981435775756836,0.007205486297607422,0,0,False,False,False
qwen,atis,mysql,357,,train,dev,20,108,496,47.112316,True,True,False,0.039583683013916016,0.006789445877075195,0,0,False,True,True
qwen,atis,mysql,358,,train,train,20,102,485,70.756003,False,True,False,0.038336992263793945,0.0050961971282958984,0,0,False,False,False
qwen,atis,mysql,359,,train,train,20,104,495,61.071059,False,True,False,0.01724720001220703,0.0052835941314697266,0,0,False,False,False
qwen,atis,mysql,360,,train,train,20,103,487,62.530429,True,True,False,0.02671670913696289,0.0070648193359375,0,0,False,True,True
qwen,atis,mysql,361,,train,train,20,104,493,57.95263,True,True,False,0.04042363166809082,0.01885700225830078,0,0,False,True,True
qwen,atis,mysql,362,,train,train,20,100,483,51.202048,False,True,False,0.03668022155761719,0.010309219360351562,0,0,False,False,False
qwen,atis,mysql,363,,train,train,20,97,470,50.735347,False,True,False,0.034102439880371094,0.008579015731811523,0,0,False,False,False
qwen,atis,mysql,364,,train,train,20,100,462,46.917249,False,True,False,0.03486895561218262,0.011423826217651367,0,1,True,False,False
qwen,atis,mysql,365,,train,train,20,101,478,40.463456,False,True,False,0.029436349868774414,0.007002115249633789,0,0,False,False,False
qwen,atis,mysql,366,,train,train,20,111,505,44.76758,True,True,False,0.03872179985046387,0.007678508758544922,0,0,False,True,True
qwen,atis,mysql,367,,train,test,20,95,458,31.736276,False,True,False,0.015125751495361328,0.006466865539550781,0,0,False,False,False
qwen,atis,mysql,368,,train,test,20,94,459,34.166201,True,True,False,0.01850581169128418,0.009571075439453125,0,0,False,True,True
qwen,atis,mysql,369,,train,test,20,96,457,31.71908,True,True,False,0.03710174560546875,0.0070514678955078125,0,0,False,True,True
qwen,atis,mysql,370,,train,test,20,100,466,50.351173,False,True,False,0.018763065338134766,0.008655786514282227,0,1,True,False,False
qwen,atis,mysql,371,,train,test,20,98,455,44.955192,False,True,False,0.03226828575134277,0.008285284042358398,0,0,False,False,False
qwen,atis,mysql,372,,train,test,20,104,477,29.945829,True,True,False,0.027075767517089844,0.007899045944213867,0,0,False,True,True
qwen,atis,mysql,373,,train,test,20,114,511,33.41157,True,True,False,0.024280309677124023,0.0066606998443603516,0,0,False,True,True
qwen,atis,mysql,374,,train,test,20,101,475,41.932457,True,True,False,0.025331735610961914,0.009502887725830078,0,0,False,True,True
qwen,atis,mysql,375,,train,test,20,97,463,33.007919,True,True,False,0.016225337982177734,0.009047746658325195,0,0,False,True,True
qwen,atis,mysql,376,,train,test,20,99,467,50.593006,False,True,False,0.014582633972167969,0.0065081119537353516,0,0,False,False,False
qwen,atis,mysql,377,,train,test,20,102,471,50.351857,False,True,False,0.02566981315612793,0.007895469665527344,0,0,False,False,False
qwen,atis,mysql,378,,train,test,20,100,461,50.298642,False,True,False,0.02830362319946289,0.008835077285766602,0,0,False,False,False
qwen,atis,mysql,379,,train,test,20,103,477,50.670215,False,True,False,0.034441232681274414,0.008026599884033203,0,0,False,False,False
qwen,atis,mysql,380,,train,test,20,90,440,49.533016,False,True,False,0.032562255859375,0.006963014602661133,0,0,False,False,False
qwen,atis,mysql,381,,train,test,20,90,428,49.09195,False,True,False,0.026635408401489258,0.007062196731567383,0,0,False,False,False
qwen,atis,mysql,382,,train,test,20,90,429,48.963095,False,True,False,0.028919458389282227,0.0068280696868896484,0,0,False,False,False
qwen,atis,mysql,383,,train,test,20,102,478,43.634971,False,True,False,0.033921003341674805,0.0073528289794921875,0,0,False,False,False
qwen,atis,mysql,384,,train,test,20,112,511,43.54391,False,True,False,0.02755260467529297,0.00839376449584961,0,0,False,False,False
qwen,atis,mysql,385,,train,test,20,112,511,43.381278,False,True,False,0.015125513076782227,0.0069353580474853516,0,0,False,False,False
qwen,atis,mysql,386,,train,test,20,112,504,50.672569,False,True,False,0.03141427040100098,0.007492780685424805,0,0,False,False,False
qwen,atis,mysql,387,,train,test,20,112,504,50.938606,False,True,False,0.014962434768676758,0.00581669807434082,0,0,False,False,False
qwen,atis,mysql,388,,train,test,20,88,430,49.075726,False,True,False,0.014968633651733398,0.007219552993774414,0,0,False,False,False
qwen,atis,mysql,389,,train,test,20,92,449,30.851983,True,True,False,0.016712427139282227,0.006917476654052734,0,0,False,True,True
qwen,atis,mysql,390,,train,test,20,94,455,31.017099,False,True,False,0.013358116149902344,0.004590034484863281,0,0,False,False,False
qwen,atis,mysql,391,,train,test,20,96,452,31.379388,False,True,False,0.03516030311584473,0.00691986083984375,0,0,False,False,False
qwen,atis,mysql,392,,train,test,20,88,435,30.351756,False,True,False,0.029216527938842773,0.0062482357025146484,0,0,False,False,False
qwen,atis,mysql,393,,train,test,20,99,466,32.361808,True,True,False,0.03564953804016113,0.0060689449310302734,0,0,False,True,True
qwen,atis,mysql,394,,train,test,20,99,463,43.159257,False,True,False,0.03069162368774414,0.005417346954345703,0,1,True,False,False
qwen,atis,mysql,395,,train,test,20,102,487,48.832276,True,True,False,0.028495073318481445,0.006288766860961914,0,0,False,True,True
qwen,atis,mysql,396,,train,train,20,96,457,25.12299,True,True,False,0.04233908653259277,0.01946425437927246,0,0,False,True,True
qwen,atis,mysql,397,,train,train,20,104,488,30.64641,True,True,False,0.030013084411621094,0.005101442337036133,0,0,False,True,True
qwen,atis,mysql,398,,train,train,20,98,471,50.398443,False,True,False,0.038230180740356445,0.00701594352722168,0,0,False,False,False
qwen,atis,mysql,399,,train,train,20,92,446,31.873516,True,True,False,0.03338003158569336,0.008703947067260742,0,0,False,True,True
qwen,atis,mysql,400,,train,train,20,97,457,40.858949,False,True,False,0.02638983726501465,0.006618976593017578,0,0,False,False,False
qwen,atis,mysql,401,,train,train,20,109,493,38.76692,False,True,False,0.024147748947143555,0.007231473922729492,0,1,True,False,False
qwen,atis,mysql,402,,train,train,20,100,475,27.65314,True,True,False,0.01587080955505371,0.005906105041503906,0,0,False,True,True
qwen,atis,mysql,403,,train,train,20,108,492,33.298725,True,True,False,0.02805638313293457,0.006374359130859375,0,0,False,True,True
qwen,atis,mysql,404,,train,train,20,97,460,32.774876,False,True,False,0.030081987380981445,0.006475687026977539,0,0,False,False,False
qwen,atis,mysql,405,,train,train,20,100,470,32.270496,False,True,False,0.02707695960998535,0.005527496337890625,0,0,False,False,False
qwen,atis,mysql,406,,train,train,20,104,494,36.958169,True,True,False,0.034638404846191406,0.005326747894287109,0,0,False,True,True
qwen,atis,mysql,407,,train,train,20,98,468,32.603912,True,True,False,0.02519512176513672,0.008207559585571289,0,0,False,True,True
qwen,atis,mysql,408,,train,train,20,97,457,41.353941,False,True,False,0.03596615791320801,0.0071942806243896484,0,0,False,False,False
qwen,atis,mysql,409,,train,train,20,106,480,31.362062,False,True,False,0.02881455421447754,0.008239984512329102,0,0,False,False,False
qwen,atis,mysql,410,,train,train,20,91,441,43.231838,True,True,False,0.03219747543334961,0.005750179290771484,0,0,False,True,True
qwen,atis,mysql,411,,train,train,20,92,448,40.958149,False,True,False,0.02851581573486328,0.008903264999389648,0,0,False,False,False
qwen,atis,mysql,412,,train,train,20,116,521,43.90462,False,True,False,0.03637838363647461,0.009753227233886719,0,0,False,False,False
qwen,atis,mysql,413,,train,train,20,116,520,46.886275,False,True,False,0.02451038360595703,0.006919384002685547,0,0,False,False,False
qwen,atis,mysql,414,,train,train,20,93,444,32.633763,False,True,False,0.025478124618530273,0.00675654411315918,0,1,True,False,False
qwen,atis,mysql,415,,train,train,20,88,434,37.035661,True,True,False,0.016777753829956055,0.00583958625793457,0,0,False,True,True
qwen,atis,mysql,416,,train,train,20,100,475,34.596933,True,True,False,0.03174161911010742,0.005828142166137695,0,0,False,True,True
qwen,atis,mysql,417,,train,train,20,100,475,50.768711,True,True,False,0.015586137771606445,0.005706787109375,0,0,False,True,True
qwen,atis,mysql,418,,train,train,20,111,502,34.329475,True,True,False,0.016330957412719727,0.006022930145263672,0,0,False,True,True
qwen,atis,mysql,419,,train,train,20,92,446,34.197799,False,True,False,0.029736757278442383,0.005154609680175781,0,0,False,False,False
qwen,atis,mysql,420,,train,train,20,102,487,35.114431,True,True,False,0.019057273864746094,0.005858659744262695,0,0,False,True,True
qwen,atis,mysql,421,,train,train,20,103,487,37.984668,False,True,False,0.01500082015991211,0.005206108093261719,0,0,False,False,False
qwen,atis,mysql,422,,train,train,20,95,460,43.455418,False,True,False,0.036223411560058594,0.008334636688232422,0,0,False,False,False
qwen,atis,mysql,423,,train,train,20,104,493,37.104653,True,True,False,0.02748417854309082,0.006179332733154297,0,0,False,True,True
qwen,atis,mysql,424,,train,train,20,96,460,39.647967,False,True,False,0.03191995620727539,0.00807642936706543,0,0,False,False,False
qwen,atis,mysql,425,,train,train,20,88,433,30.849064,False,True,False,0.03157305717468262,0.006368160247802734,0,0,False,False,False
qwen,atis,mysql,426,,train,train,20,100,477,30.021776,True,True,False,0.01630711555480957,0.0059967041015625,0,0,False,True,True
qwen,atis,mysql,427,,train,train,20,96,461,30.517096,False,True,False,0.0372006893157959,0.005730867385864258,0,0,False,False,False
qwen,atis,mysql,428,,train,train,20,84,421,48.737239,False,True,False,0.036032915115356445,0.0059587955474853516,0,0,False,False,False
qwen,atis,mysql,429,,train,train,20,98,472,30.109051,True,True,False,0.031950950622558594,0.0060117244720458984,0,0,False,True,True
qwen,atis,mysql,430,,train,train,20,93,446,49.385668,False,True,False,0.035277366638183594,0.005639791488647461,0,0,False,False,False
qwen,atis,mysql,431,,train,train,20,100,464,33.143559,False,True,False,0.033547163009643555,0.0055446624755859375,0,0,False,False,False
qwen,atis,mysql,432,,train,train,20,94,460,33.598917,False,True,False,0.03802752494812012,0.006907224655151367,0,0,False,False,False
qwen,atis,mysql,433,,train,dev,20,98,466,33.377628,True,True,False,0.026769399642944336,0.007513999938964844,0,0,False,True,True
qwen,atis,mysql,434,,train,dev,20,99,465,37.009788,True,True,False,0.030844449996948242,0.00572967529296875,0,0,False,True,True
qwen,atis,mysql,435,,train,test,20,97,464,28.510078,True,True,False,0.025621891021728516,0.007732391357421875,0,0,False,True,True
qwen,atis,mysql,436,,train,test,20,109,493,31.8465,False,True,False,0.01512002944946289,0.007963180541992188,0,0,False,False,False
qwen,atis,mysql,437,,train,test,20,98,451,36.855195,False,True,False,0.026342153549194336,0.0074310302734375,0,0,False,False,False
qwen,atis,mysql,438,,train,test,20,110,490,36.218025,False,True,False,0.0316319465637207,0.0062868595123291016,0,0,False,False,False
qwen,atis,mysql,439,,train,test,20,110,490,36.445411,False,True,False,0.03537178039550781,0.010046720504760742,0,1,True,False,False
qwen,atis,mysql,440,,train,train,20,116,518,51.904614,False,True,False,0.02610182762145996,0.006037473678588867,0,0,False,False,False
qwen,atis,mysql,441,,train,train,20,102,477,35.474755,True,True,False,0.036899566650390625,0.006045103073120117,0,0,False,True,True
qwen,atis,mysql,442,,train,train,20,108,489,29.309716,False,True,False,0.025003910064697266,0.005397796630859375,0,0,False,False,False
qwen,atis,mysql,443,,train,train,20,113,501,31.438385,False,True,False,0.024985551834106445,0.005571126937866211,0,0,False,False,False
qwen,atis,mysql,444,,train,train,20,110,489,30.613774,False,True,False,0.02799224853515625,0.004980802536010742,0,0,False,False,False
qwen,atis,mysql,445,,train,train,20,99,459,24.830925,False,True,False,0.037867069244384766,0.007268428802490234,0,1,True,False,False
qwen,atis,mysql,446,,train,train,20,94,450,24.370667,False,True,False,0.03367185592651367,0.005662679672241211,0,1,True,False,False
qwen,atis,mysql,447,,train,train,20,98,463,34.584061,False,True,False,0.029504060745239258,0.00563812255859375,0,0,False,False,False
qwen,atis,mysql,448,,train,train,20,112,495,25.04021,False,True,False,0.024716615676879883,0.005621671676635742,0,1,True,False,False
qwen,atis,mysql,449,,train,train,20,98,463,50.176358,False,True,False,0.03185296058654785,0.0071904659271240234,0,0,False,False,False
qwen,atis,mysql,450,,train,train,20,103,480,36.307878,False,True,False,0.02667856216430664,0.005632638931274414,0,0,False,False,False
qwen,atis,mysql,451,,train,train,20,112,500,30.201545,False,True,False,0.02818584442138672,0.005142927169799805,0,0,False,False,False
qwen,atis,mysql,452,,train,train,20,91,443,34.887492,True,True,False,0.0393831729888916,0.004888057708740234,0,0,False,True,True
qwen,atis,mysql,453,,train,train,20,112,502,29.191273,False,True,False,0.03161501884460449,0.005425214767456055,0,0,False,False,False
qwen,atis,mysql,454,,train,train,20,112,492,29.483197,False,True,False,0.029185056686401367,0.006170034408569336,0,0,False,False,False
qwen,atis,mysql,455,,train,train,20,96,455,50.017035,False,True,False,0.03127789497375488,0.006043434143066406,0,0,False,False,False
qwen,atis,mysql,456,,train,train,20,100,462,34.905204,False,True,False,0.014459609985351562,0.005685329437255859,0,0,False,False,False
qwen,atis,mysql,457,,train,train,20,98,463,35.298337,False,True,False,0.028321266174316406,0.005221366882324219,0,1,True,False,False
qwen,atis,mysql,458,,train,train,20,104,471,36.098479,True,True,False,0.03050374984741211,0.005308866500854492,0,0,False,True,True
qwen,atis,mysql,459,,train,train,20,93,443,33.875237,False,True,False,0.034894466400146484,0.005734920501708984,0,1,True,False,False
qwen,atis,mysql,460,,train,train,20,99,460,35.011498,False,True,False,0.0381162166595459,0.005230426788330078,0,0,False,False,False
qwen,atis,mysql,461,,train,train,20,90,430,27.425169,True,True,False,0.018590688705444336,0.004843235015869141,0,0,False,True,True
qwen,atis,mysql,462,,train,train,20,101,476,36.229529,False,True,False,0.03878426551818848,0.006657838821411133,0,0,False,False,False
qwen,atis,mysql,463,,train,train,20,100,468,34.66853,False,True,False,0.03797268867492676,0.006099224090576172,0,0,False,False,False
qwen,atis,mysql,464,,train,train,20,97,460,18.506898,True,True,False,0.04042196273803711,0.006127357482910156,0,0,False,True,True
qwen,atis,mysql,465,,train,train,20,99,467,33.906771,True,True,False,0.03702735900878906,0.006654262542724609,0,0,False,True,True
qwen,atis,mysql,466,,train,train,20,109,483,33.595672,True,True,False,0.033220767974853516,0.006159782409667969,0,0,False,True,True
qwen,atis,mysql,467,,train,train,20,98,462,22.983101,False,True,False,0.03659796714782715,0.005235195159912109,0,1,True,False,False
qwen,atis,mysql,468,,train,train,20,104,470,42.069161,False,True,False,0.037149906158447266,0.0050945281982421875,0,0,False,False,False
qwen,atis,mysql,469,,train,train,20,96,452,40.010693,False,True,False,0.032190799713134766,0.005526304244995117,0,0,False,False,False
qwen,atis,mysql,470,,train,train,20,104,468,34.534056,False,True,False,0.028065919876098633,0.005826473236083984,0,0,False,False,False
qwen,atis,mysql,471,,train,train,20,104,485,41.664238,True,True,False,0.024240493774414062,0.005377054214477539,0,0,False,True,True
qwen,atis,mysql,472,,train,train,20,100,475,33.403208,False,True,False,0.024092674255371094,0.006268739700317383,0,0,False,False,False
qwen,atis,mysql,473,,train,train,20,97,456,27.957111,True,True,False,0.023482084274291992,0.005687713623046875,0,0,False,True,True
qwen,atis,mysql,474,,train,train,20,98,457,35.61766,False,True,False,0.03725242614746094,0.005445241928100586,0,1,True,False,False
qwen,atis,mysql,475,,train,train,20,100,487,50.844957,False,True,False,0.024187803268432617,0.005713939666748047,0,0,False,False,False
qwen,atis,mysql,476,,train,train,20,108,499,30.043263,False,True,False,0.037609100341796875,0.005574703216552734,0,0,False,False,False
qwen,atis,mysql,477,,train,train,20,100,458,30.194939,False,True,False,0.0326685905456543,0.005189418792724609,0,0,False,False,False
qwen,atis,mysql,478,,train,train,20,99,474,36.901677,True,True,False,0.03925275802612305,0.005726814270019531,0,0,False,True,True
qwen,atis,mysql,479,,train,train,20,102,484,29.70564,False,True,False,0.02731800079345703,0.0052340030670166016,0,0,False,False,False
qwen,atis,mysql,480,,train,train,20,98,461,24.015335,False,True,False,0.03597903251647949,0.005479335784912109,0,1,True,False,False
qwen,atis,mysql,481,,train,train,20,104,488,25.393961,False,True,False,0.014775991439819336,0.005038738250732422,0,1,True,False,False
qwen,atis,mysql,482,,train,train,20,96,456,29.118812,False,True,False,0.023363113403320312,0.006106853485107422,0,0,False,False,False
qwen,atis,mysql,483,,train,train,20,93,444,23.621172,False,True,False,0.03188610076904297,0.00557255744934082,0,1,True,False,False
qwen,atis,mysql,484,,train,train,20,90,431,27.599144,False,True,False,0.02472209930419922,0.005346059799194336,0,1,True,False,False
qwen,atis,mysql,485,,train,train,20,96,453,25.288856,False,True,False,0.03558635711669922,0.005253314971923828,0,1,True,False,False
qwen,atis,mysql,486,,train,train,20,106,482,30.74822,False,True,False,0.03392839431762695,0.0052127838134765625,0,0,False,False,False
qwen,atis,mysql,487,,train,train,20,95,453,23.930212,False,True,False,0.015462160110473633,0.006127834320068359,0,1,True,False,False
qwen,atis,mysql,488,,train,train,20,90,431,28.14694,True,True,False,0.028972625732421875,0.004735708236694336,0,0,False,True,True
qwen,atis,mysql,489,,train,train,20,98,463,23.933046,False,True,False,0.014103412628173828,0.004800319671630859,0,1,True,False,False
qwen,atis,mysql,490,,train,train,20,116,517,30.70412,True,True,False,0.03993034362792969,0.004863262176513672,0,0,False,True,True
qwen,atis,mysql,491,,train,train,20,90,439,49.373278,False,True,False,0.03508567810058594,0.005678892135620117,0,0,False,False,False
qwen,atis,mysql,492,,train,train,20,109,481,30.216916,True,True,False,0.02805948257446289,0.005892515182495117,0,0,False,True,True
qwen,atis,mysql,493,,train,train,20,97,454,27.135801,True,True,False,0.029141664505004883,0.005901813507080078,0,0,False,True,True
qwen,atis,mysql,494,,train,train,20,98,461,35.141615,False,True,False,0.014464616775512695,0.005632877349853516,0,1,True,False,False
qwen,atis,mysql,495,,train,train,20,97,462,34.91072,False,True,False,0.030406713485717773,0.005881071090698242,0,0,False,False,False
qwen,atis,mysql,496,,train,train,20,112,501,32.253104,False,True,False,0.013865947723388672,0.0055315494537353516,0,0,False,False,False
qwen,atis,mysql,497,,train,train,20,110,502,32.509084,False,True,False,0.03439688682556152,0.006078958511352539,0,0,False,False,False
qwen,atis,mysql,498,,train,train,20,99,475,30.82655,False,True,False,0.036945343017578125,0.004980802536010742,0,1,True,False,False
qwen,atis,mysql,499,,train,train,20,108,488,25.069487,False,True,False,0.029551267623901367,0.006356716156005859,0,1,True,False,False
qwen,atis,mysql,500,,train,train,20,100,471,35.422579,False,True,False,0.025084733963012695,0.005742788314819336,0,1,True,False,False
qwen,atis,mysql,501,,train,train,20,100,467,50.633072,False,True,False,0.013952255249023438,0.005580902099609375,0,0,False,False,False
qwen,atis,mysql,502,,train,train,20,98,461,34.106801,False,True,False,0.02848052978515625,0.005357265472412109,0,1,True,False,False
qwen,atis,mysql,503,,train,train,20,105,475,24.449436,False,True,False,0.030126571655273438,0.005101680755615234,0,1,True,False,False
qwen,atis,mysql,504,,train,train,20,105,475,50.402691,False,True,False,0.025861263275146484,0.005971431732177734,0,0,False,False,False
qwen,atis,mysql,505,,train,train,20,98,463,24.100302,False,True,False,0.01328134536743164,0.0057430267333984375,0,1,True,False,False
qwen,atis,mysql,506,,train,train,20,98,462,34.180711,False,True,False,0.03135418891906738,0.007535696029663086,0,1,True,False,False
qwen,atis,mysql,507,,train,train,20,104,471,50.631088,False,True,False,0.033025503158569336,0.0062334537506103516,0,0,False,False,False
qwen,atis,mysql,508,,train,train,20,100,467,34.534257,False,True,False,0.034285545349121094,0.005145549774169922,0,0,False,False,False
qwen,atis,mysql,509,,train,train,20,99,469,35.312644,True,True,False,0.030681848526000977,0.005144596099853516,0,0,False,True,True
qwen,atis,mysql,510,,train,train,20,89,439,49.440616,False,True,False,0.03726696968078613,0.005979061126708984,0,0,False,False,False
qwen,atis,mysql,511,,train,train,20,116,520,26.362064,False,True,False,0.023736000061035156,0.005145072937011719,0,1,True,False,False
qwen,atis,mysql,512,,train,train,20,102,463,35.050869,True,True,False,0.035945892333984375,0.0052340030670166016,0,0,False,True,True
qwen,atis,mysql,513,,train,train,20,104,473,50.601678,False,True,False,0.034768104553222656,0.006231546401977539,0,0,False,False,False
qwen,atis,mysql,514,,train,train,20,98,465,35.322436,False,True,False,0.022204875946044922,0.006778240203857422,0,0,False,False,False
qwen,atis,mysql,515,,train,train,20,99,467,34.731817,False,True,False,0.03694653511047363,0.005694150924682617,0,1,True,False,False
qwen,atis,mysql,516,,train,train,20,99,471,25.240323,False,True,False,0.02419114112854004,0.0051021575927734375,0,1,True,False,False
qwen,atis,mysql,517,,train,train,20,107,475,50.761543,False,True,False,0.03060150146484375,0.005148172378540039,0,0,False,False,False
qwen,atis,mysql,518,,train,train,20,111,499,24.874684,False,True,False,0.02896404266357422,0.004967689514160156,0,1,True,False,False
qwen,atis,mysql,519,,train,train,20,100,467,35.113015,True,True,False,0.02804851531982422,0.0051839351654052734,0,0,False,True,True
qwen,atis,mysql,520,,train,train,20,108,488,35.455425,False,True,False,0.02545905113220215,0.006544351577758789,0,1,True,False,False
qwen,atis,mysql,521,,train,train,20,98,465,30.192569,False,True,False,0.02688741683959961,0.005143880844116211,0,1,True,False,False
qwen,atis,mysql,522,,train,train,20,110,496,35.979926,False,True,False,0.03699851036071777,0.005327463150024414,0,1,True,False,False
qwen,atis,mysql,523,,train,train,20,105,485,34.841027,False,True,False,0.03282594680786133,0.0067942142486572266,0,0,False,False,False
qwen,atis,mysql,524,,train,train,20,112,503,36.274606,False,True,False,0.013765573501586914,0.004999876022338867,0,1,True,False,False
qwen,atis,mysql,525,,train,train,20,106,496,27.727461,True,True,False,0.037665605545043945,0.004835605621337891,0,0,False,True,True
qwen,atis,mysql,526,,train,train,20,87,429,49.314775,False,True,False,0.03659653663635254,0.006837129592895508,0,0,False,False,False
qwen,atis,mysql,527,,train,train,20,96,450,35.713737,False,True,False,0.022625446319580078,0.0053615570068359375,0,0,False,False,False
qwen,atis,mysql,528,,train,train,20,99,461,50.159895,False,True,False,0.023502588272094727,0.006830930709838867,0,0,False,False,False
qwen,atis,mysql,529,,train,train,20,116,516,31.879224,True,True,False,0.025075912475585938,0.005539655685424805,0,0,False,True,True
qwen,atis,mysql,530,,train,train,20,96,455,49.948478,False,True,False,0.0348210334777832,0.0064547061920166016,0,0,False,False,False
qwen,atis,mysql,531,,train,train,20,99,466,33.971735,True,True,False,0.03107285499572754,0.005592823028564453,0,0,False,True,True
qwen,atis,mysql,532,,train,train,20,116,517,25.227995,False,True,False,0.03671383857727051,0.005591154098510742,0,1,True,False,False
qwen,atis,mysql,533,,train,train,20,109,488,30.007093,False,True,False,0.03455805778503418,0.00580906867980957,0,0,False,False,False
qwen,atis,mysql,534,,train,train,20,102,482,37.269313,False,True,False,0.013864278793334961,0.0054509639739990234,0,1,True,False,False
qwen,atis,mysql,535,,train,train,20,106,485,50.91644,False,True,False,0.029805898666381836,0.005589485168457031,0,0,False,False,False
qwen,atis,mysql,536,,train,train,20,100,475,33.338971,False,True,False,0.0267183780670166,0.005397796630859375,0,0,False,False,False
qwen,atis,mysql,537,,train,train,20,100,463,29.897456,False,True,False,0.0291135311126709,0.0068759918212890625,0,0,False,False,False
qwen,atis,mysql,538,,train,train,20,112,497,37.29492,False,True,False,0.014373540878295898,0.005359172821044922,0,0,False,False,False
qwen,atis,mysql,539,,train,train,20,104,473,50.407119,False,True,False,0.013907432556152344,0.00622868537902832,0,0,False,False,False
qwen,atis,mysql,540,,train,train,20,98,464,24.397413,False,True,False,0.027527570724487305,0.006879568099975586,0,1,True,False,False
qwen,atis,mysql,541,,train,train,20,101,476,30.479862,False,True,False,0.03659844398498535,0.007359743118286133,0,0,False,False,False
qwen,atis,mysql,542,,train,train,20,99,459,25.169531,False,True,False,0.027420759201049805,0.004902362823486328,0,1,True,False,False
qwen,atis,mysql,543,,train,train,20,101,476,35.42239,False,True,False,0.015562295913696289,0.0060002803802490234,0,0,False,False,False
qwen,atis,mysql,544,,train,train,20,116,520,26.430159,False,True,False,0.014671564102172852,0.005486249923706055,0,1,True,False,False
qwen,atis,mysql,545,,train,train,20,105,474,35.263884,False,True,False,0.027298688888549805,0.0045833587646484375,0,1,True,False,False
qwen,atis,mysql,546,,train,train,20,97,460,30.292303,False,True,False,0.027750730514526367,0.0061397552490234375,0,0,False,False,False
qwen,atis,mysql,547,,train,train,20,103,477,36.078319,False,True,False,0.027475833892822266,0.005967855453491211,0,0,False,False,False
qwen,atis,mysql,548,,train,train,20,112,503,36.529004,False,True,False,0.03848147392272949,0.005883216857910156,0,1,True,False,False
qwen,atis,mysql,549,,train,train,20,110,498,29.875936,True,True,False,0.035353660583496094,0.00545048713684082,0,0,False,True,True
qwen,atis,mysql,550,,train,train,20,100,470,23.355753,False,True,False,0.025560617446899414,0.0057985782623291016,0,1,True,False,False
qwen,atis,mysql,551,,train,train,20,116,519,26.225603,False,True,False,0.029320716857910156,0.004934549331665039,0,1,True,False,False
qwen,atis,mysql,552,,train,train,20,97,463,30.058162,False,True,False,0.033247947692871094,0.004820108413696289,0,0,False,False,False
qwen,atis,mysql,553,,train,train,20,96,451,27.860355,False,True,False,0.030686140060424805,0.006616353988647461,0,1,True,False,False
qwen,atis,mysql,554,,train,train,20,102,477,25.282233,False,True,False,0.032656192779541016,0.005711555480957031,0,1,True,False,False
qwen,atis,mysql,555,,train,train,20,110,491,29.777258,False,True,False,0.013781547546386719,0.006635904312133789,0,0,False,False,False
